STATION,NAME,DATE,TMAX,TMIN,Avg Temp
USC00367938,"SELLERSVILLE, PA US",1/5/2018,25,-5,7
USC00367938,"SELLERSVILLE, PA US",1/6/2018,14,1,2
USC00367938,"SELLERSVILLE, PA US",1/7/2018,14,-5,-4
USC00367938,"SELLERSVILLE, PA US",1/8/2018,13,-6,2
USC00367938,"SELLERSVILLE, PA US",1/9/2018,28,2,16
USC00367938,"SELLERSVILLE, PA US",1/10/2018,42,11,14
USC00367938,"SELLERSVILLE, PA US",1/11/2018,40,14,36
USC00367938,"SELLERSVILLE, PA US",1/12/2018,62,33,61
USC00367938,"SELLERSVILLE, PA US",1/13/2018,63,13,28
USC00367938,"SELLERSVILLE, PA US",1/14/2018,30,8,9
USC00367938,"SELLERSVILLE, PA US",1/15/2018,25,9,15
USC00367938,"SELLERSVILLE, PA US",1/16/2018,30,15,25
USC00367938,"SELLERSVILLE, PA US",1/17/2018,38,25,28
USC00367938,"SELLERSVILLE, PA US",1/18/2018,29,9,11
USC00367938,"SELLERSVILLE, PA US",1/19/2018,31,6,9
USC00367938,"SELLERSVILLE, PA US",1/20/2018,39,9,18
USC00367938,"SELLERSVILLE, PA US",1/21/2018,51,18,25
USC00367938,"SELLERSVILLE, PA US",1/22/2018,49,25,37
USC00367938,"SELLERSVILLE, PA US",1/23/2018,54,33,51
USC00367938,"SELLERSVILLE, PA US",1/24/2018,59,32,38
USC00367938,"SELLERSVILLE, PA US",1/25/2018,40,23,23
USC00367938,"SELLERSVILLE, PA US",1/26/2018,35,3,19
USC00367938,"SELLERSVILLE, PA US",1/27/2018,40,17,29
USC00367938,"SELLERSVILLE, PA US",1/28/2018,56,28,41
USC00367938,"SELLERSVILLE, PA US",1/29/2018,48,32,35
USC00367938,"SELLERSVILLE, PA US",1/30/2018,43,29,30
USC00367938,"SELLERSVILLE, PA US",1/31/2018,33,12,15
USC00367938,"SELLERSVILLE, PA US",2/1/2018,33,15,29
USC00367938,"SELLERSVILLE, PA US",2/2/2018,44,25,26
USC00367938,"SELLERSVILLE, PA US",2/3/2018,26,5,7
USC00367938,"SELLERSVILLE, PA US",2/4/2018,31,7,27
USC00367938,"SELLERSVILLE, PA US",2/5/2018,35,27,32
USC00367938,"SELLERSVILLE, PA US",2/6/2018,32,18,25
USC00367938,"SELLERSVILLE, PA US",2/7/2018,35,20,29
USC00367938,"SELLERSVILLE, PA US",2/8/2018,37,23,24
USC00367938,"SELLERSVILLE, PA US",2/9/2018,31,14,16
USC00367938,"SELLERSVILLE, PA US",2/10/2018,36,16,33
USC00367938,"SELLERSVILLE, PA US",2/11/2018,45,33,40
USC00367938,"SELLERSVILLE, PA US",2/12/2018,59,40,40
USC00367938,"SELLERSVILLE, PA US",2/13/2018,46,19,25
USC00367938,"SELLERSVILLE, PA US",2/14/2018,39,25,31
USC00367938,"SELLERSVILLE, PA US",2/15/2018,52,28,43
USC00367938,"SELLERSVILLE, PA US",2/16/2018,62,38,45
USC00367938,"SELLERSVILLE, PA US",2/17/2018,50,20,29
USC00367938,"SELLERSVILLE, PA US",2/18/2018,39,29,31
USC00367938,"SELLERSVILLE, PA US",2/19/2018,44,25,30
USC00367938,"SELLERSVILLE, PA US",2/20/2018,41,30,37
USC00367938,"SELLERSVILLE, PA US",2/21/2018,71,37,60
USC00367938,"SELLERSVILLE, PA US",2/22/2018,78,40,44
USC00367938,"SELLERSVILLE, PA US",2/23/2018,44,29,36
USC00367938,"SELLERSVILLE, PA US",2/24/2018,42,36,42
USC00367938,"SELLERSVILLE, PA US",2/25/2018,49,40,41
USC00367938,"SELLERSVILLE, PA US",2/26/2018,45,35,45
USC00367938,"SELLERSVILLE, PA US",2/27/2018,51,24,31
USC00367938,"SELLERSVILLE, PA US",2/28/2018,56,31,36
USC00367938,"SELLERSVILLE, PA US",3/1/2018,61,36,40
USC00367938,"SELLERSVILLE, PA US",3/2/2018,51,38,38
USC00367938,"SELLERSVILLE, PA US",3/3/2018,38,30,35
USC00367938,"SELLERSVILLE, PA US",3/4/2018,43,31,36
USC00367938,"SELLERSVILLE, PA US",3/5/2018,44,28,31
USC00367938,"SELLERSVILLE, PA US",3/6/2018,43,21,32
USC00367938,"SELLERSVILLE, PA US",3/7/2018,47,24,33
USC00367938,"SELLERSVILLE, PA US",3/8/2018,35,31,32
USC00367938,"SELLERSVILLE, PA US",3/9/2018,38,26,31
USC00367938,"SELLERSVILLE, PA US",3/10/2018,40,25,30
USC00367938,"SELLERSVILLE, PA US",3/11/2018,40,18,21
USC00367938,"SELLERSVILLE, PA US",3/12/2018,43,21,24
USC00367938,"SELLERSVILLE, PA US",3/13/2018,41,24,32
USC00367938,"SELLERSVILLE, PA US",3/14/2018,40,21,29
USC00367938,"SELLERSVILLE, PA US",3/15/2018,38,26,31
USC00367938,"SELLERSVILLE, PA US",3/16/2018,43,28,31
USC00367938,"SELLERSVILLE, PA US",3/17/2018,41,20,24
USC00367938,"SELLERSVILLE, PA US",3/18/2018,46,22,30
USC00367938,"SELLERSVILLE, PA US",3/19/2018,49,23,27
USC00367938,"SELLERSVILLE, PA US",3/20/2018,47,26,30
USC00367938,"SELLERSVILLE, PA US",3/21/2018,40,27,29
USC00367938,"SELLERSVILLE, PA US",3/22/2018,30,25,28
USC00367938,"SELLERSVILLE, PA US",3/23/2018,47,22,30
USC00367938,"SELLERSVILLE, PA US",3/24/2018,44,17,31
USC00367938,"SELLERSVILLE, PA US",3/25/2018,47,20,29
USC00367938,"SELLERSVILLE, PA US",3/26/2018,46,22,28
USC00367938,"SELLERSVILLE, PA US",3/27/2018,48,20,29
USC00367938,"SELLERSVILLE, PA US",3/28/2018,45,28,37
USC00367938,"SELLERSVILLE, PA US",3/29/2018,48,37,45
USC00367938,"SELLERSVILLE, PA US",3/30/2018,60,39,47
USC00367938,"SELLERSVILLE, PA US",3/31/2018,61,28,29
USC00367938,"SELLERSVILLE, PA US",4/1/2018,55,29,45
USC00367938,"SELLERSVILLE, PA US",4/2/2018,58,30,32
USC00367938,"SELLERSVILLE, PA US",4/3/2018,43,29,37
USC00367938,"SELLERSVILLE, PA US",4/4/2018,42,37,41
USC00367938,"SELLERSVILLE, PA US",4/5/2018,51,34,35
USC00367938,"SELLERSVILLE, PA US",4/6/2018,43,34,37
USC00367938,"SELLERSVILLE, PA US",4/7/2018,57,35,36
USC00367938,"SELLERSVILLE, PA US",4/8/2018,45,29,29
USC00367938,"SELLERSVILLE, PA US",4/9/2018,42,29,32
USC00367938,"SELLERSVILLE, PA US",4/10/2018,44,28,35
USC00367938,"SELLERSVILLE, PA US",4/11/2018,46,21,30
USC00367938,"SELLERSVILLE, PA US",4/12/2018,50,30,39
USC00367938,"SELLERSVILLE, PA US",4/13/2018,68,39,50
USC00367938,"SELLERSVILLE, PA US",4/14/2018,78,48,49
USC00367938,"SELLERSVILLE, PA US",4/15/2018,78,33,36
USC00367938,"SELLERSVILLE, PA US",4/16/2018,44,36,41
USC00367938,"SELLERSVILLE, PA US",4/17/2018,54,33,38
USC00367938,"SELLERSVILLE, PA US",4/18/2018,44,35,37
USC00367938,"SELLERSVILLE, PA US",4/19/2018,54,37,43
USC00367938,"SELLERSVILLE, PA US",4/20/2018,50,34,37
USC00367938,"SELLERSVILLE, PA US",4/21/2018,52,,28
USC00367938,"SELLERSVILLE, PA US",4/22/2018,58,28,33
USC00367938,"SELLERSVILLE, PA US",4/23/2018,64,33,43
USC00367938,"SELLERSVILLE, PA US",4/24/2018,65,39,46
USC00367938,"SELLERSVILLE, PA US",4/25/2018,63,46,54
USC00367938,"SELLERSVILLE, PA US",4/26/2018,62,44,51
USC00367938,"SELLERSVILLE, PA US",4/27/2018,66,40,51
USC00367938,"SELLERSVILLE, PA US",4/28/2018,53,34,52
USC00367938,"SELLERSVILLE, PA US",4/29/2018,68,33,46
USC00367938,"SELLERSVILLE, PA US",4/30/2018,53,40,43
USC00367938,"SELLERSVILLE, PA US",5/1/2018,65,34,49
USC00367938,"SELLERSVILLE, PA US",5/2/2018,79,45,51
USC00367938,"SELLERSVILLE, PA US",5/3/2018,85,49,63
USC00367938,"SELLERSVILLE, PA US",5/4/2018,87,57,62
USC00367938,"SELLERSVILLE, PA US",5/5/2018,83,48,60
USC00367938,"SELLERSVILLE, PA US",5/6/2018,68,52,54
USC00367938,"SELLERSVILLE, PA US",5/7/2018,62,45,53
USC00367938,"SELLERSVILLE, PA US",5/8/2018,71,50,55
USC00367938,"SELLERSVILLE, PA US",5/9/2018,72,53,54
USC00367938,"SELLERSVILLE, PA US",5/10/2018,76,48,55
USC00367938,"SELLERSVILLE, PA US",5/11/2018,75,49,62
USC00367938,"SELLERSVILLE, PA US",5/12/2018,72,47,49
USC00367938,"SELLERSVILLE, PA US",5/13/2018,62,48,49
USC00367938,"SELLERSVILLE, PA US",5/14/2018,53,47,52
USC00367938,"SELLERSVILLE, PA US",5/15/2018,75,52,63
USC00367938,"SELLERSVILLE, PA US",5/16/2018,86,56,57
USC00367938,"SELLERSVILLE, PA US",5/17/2018,78,51,58
USC00367938,"SELLERSVILLE, PA US",5/18/2018,68,55,61
USC00367938,"SELLERSVILLE, PA US",5/19/2018,68,46,47
USC00367938,"SELLERSVILLE, PA US",5/20/2018,67,47,67
USC00367938,"SELLERSVILLE, PA US",5/21/2018,77,52,60
USC00367938,"SELLERSVILLE, PA US",5/22/2018,78,55,61
USC00367938,"SELLERSVILLE, PA US",5/23/2018,64,54,62
USC00367938,"SELLERSVILLE, PA US",5/24/2018,75,57,64
USC00367938,"SELLERSVILLE, PA US",5/25/2018,79,51,60
USC00367938,"SELLERSVILLE, PA US",5/26/2018,81,49,60
USC00367938,"SELLERSVILLE, PA US",5/27/2018,80,60,67
USC00367938,"SELLERSVILLE, PA US",5/28/2018,67,54,64
USC00367938,"SELLERSVILLE, PA US",5/29/2018,70,57,66
USC00367938,"SELLERSVILLE, PA US",5/30/2018,85,59,65
USC00367938,"SELLERSVILLE, PA US",5/31/2018,72,57,60
USC00367938,"SELLERSVILLE, PA US",6/1/2018,75,58,71
USC00367938,"SELLERSVILLE, PA US",6/2/2018,82,54,69
USC00367938,"SELLERSVILLE, PA US",6/3/2018,84,58,58
USC00367938,"SELLERSVILLE, PA US",6/4/2018,62,51,53
USC00367938,"SELLERSVILLE, PA US",6/5/2018,71,50,57
USC00367938,"SELLERSVILLE, PA US",6/6/2018,75,56,59
USC00367938,"SELLERSVILLE, PA US",6/7/2018,70,56,61
USC00367938,"SELLERSVILLE, PA US",6/8/2018,75,58,60
USC00367938,"SELLERSVILLE, PA US",6/9/2018,81,60,69
USC00367938,"SELLERSVILLE, PA US",6/10/2018,79,56,63
USC00367938,"SELLERSVILLE, PA US",6/11/2018,65,50,55
USC00367938,"SELLERSVILLE, PA US",6/12/2018,71,50,58
USC00367938,"SELLERSVILLE, PA US",6/13/2018,75,45,66
USC00367938,"SELLERSVILLE, PA US",6/14/2018,,,
USC00367938,"SELLERSVILLE, PA US",6/15/2018,83,53,65
USC00367938,"SELLERSVILLE, PA US",6/16/2018,78,50,53
USC00367938,"SELLERSVILLE, PA US",6/17/2018,82,51,64
USC00367938,"SELLERSVILLE, PA US",6/18/2018,87,62,72
USC00367938,"SELLERSVILLE, PA US",6/19/2018,91,65,76
USC00367938,"SELLERSVILLE, PA US",6/20/2018,87,61,66
USC00367938,"SELLERSVILLE, PA US",6/21/2018,82,64,67
USC00367938,"SELLERSVILLE, PA US",6/22/2018,83,61,67
USC00367938,"SELLERSVILLE, PA US",6/23/2018,71,62,64
USC00367938,"SELLERSVILLE, PA US",6/24/2018,68,61,68
USC00367938,"SELLERSVILLE, PA US",6/25/2018,86,64,68
USC00367938,"SELLERSVILLE, PA US",6/26/2018,80,54,63
USC00367938,"SELLERSVILLE, PA US",6/27/2018,80,57,64
USC00367938,"SELLERSVILLE, PA US",6/28/2018,77,64,71
USC00367938,"SELLERSVILLE, PA US",6/29/2018,85,60,74
USC00367938,"SELLERSVILLE, PA US",6/30/2018,89,63,69
USC00367938,"SELLERSVILLE, PA US",7/1/2018,92,67,72
USC00367938,"SELLERSVILLE, PA US",7/2/2018,94,66,76
USC00367938,"SELLERSVILLE, PA US",7/3/2018,95,73,79
USC00367938,"SELLERSVILLE, PA US",7/4/2018,95,69,73
USC00367938,"SELLERSVILLE, PA US",7/5/2018,90,71,77
USC00367938,"SELLERSVILLE, PA US",7/6/2018,91,69,74
USC00367938,"SELLERSVILLE, PA US",7/7/2018,83,57,62
USC00367938,"SELLERSVILLE, PA US",7/8/2018,78,53,60
USC00367938,"SELLERSVILLE, PA US",7/9/2018,82,56,68
USC00367938,"SELLERSVILLE, PA US",7/10/2018,86,60,67
USC00367938,"SELLERSVILLE, PA US",7/11/2018,90,59,74
USC00367938,"SELLERSVILLE, PA US",7/12/2018,87,63,68
USC00367938,"SELLERSVILLE, PA US",7/13/2018,83,60,66
USC00367938,"SELLERSVILLE, PA US",7/14/2018,86,56,63
USC00367938,"SELLERSVILLE, PA US",7/15/2018,87,63,70
USC00367938,"SELLERSVILLE, PA US",7/16/2018,84,67,73
USC00367938,"SELLERSVILLE, PA US",7/17/2018,92,73,78
USC00367938,"SELLERSVILLE, PA US",7/18/2018,87,65,68
USC00367938,"SELLERSVILLE, PA US",7/19/2018,84,53,62
USC00367938,"SELLERSVILLE, PA US",7/20/2018,83,59,64
USC00367938,"SELLERSVILLE, PA US",7/21/2018,78,60,64
USC00367938,"SELLERSVILLE, PA US",7/22/2018,83,56,70
USC00367938,"SELLERSVILLE, PA US",7/23/2018,84,68,76
USC00367938,"SELLERSVILLE, PA US",7/24/2018,83,73,77
USC00367938,"SELLERSVILLE, PA US",7/25/2018,84,71,72
USC00367938,"SELLERSVILLE, PA US",7/26/2018,81,69,70
USC00367938,"SELLERSVILLE, PA US",7/27/2018,85,65,71
USC00367938,"SELLERSVILLE, PA US",7/28/2018,86,61,66
USC00367938,"SELLERSVILLE, PA US",7/29/2018,81,60,63
USC00367938,"SELLERSVILLE, PA US",7/30/2018,83,61,66
USC00367938,"SELLERSVILLE, PA US",7/31/2018,78,63,67
USC00367938,"SELLERSVILLE, PA US",8/1/2018,79,63,73
USC00367938,"SELLERSVILLE, PA US",8/2/2018,86,69,72
USC00367938,"SELLERSVILLE, PA US",8/3/2018,85,71,74
USC00367938,"SELLERSVILLE, PA US",8/4/2018,82,67,68
USC00367938,"SELLERSVILLE, PA US",8/5/2018,85,65,69
USC00367938,"SELLERSVILLE, PA US",8/6/2018,89,68,75
USC00367938,"SELLERSVILLE, PA US",8/7/2018,91,69,76
USC00367938,"SELLERSVILLE, PA US",8/8/2018,90,67,70
USC00367938,"SELLERSVILLE, PA US",8/9/2018,89,69,74
USC00367938,"SELLERSVILLE, PA US",8/10/2018,87,64,69
USC00367938,"SELLERSVILLE, PA US",8/11/2018,87,64,68
USC00367938,"SELLERSVILLE, PA US",8/12/2018,81,67,68
USC00367938,"SELLERSVILLE, PA US",8/13/2018,79,67,71
USC00367938,"SELLERSVILLE, PA US",8/14/2018,81,64,69
USC00367938,"SELLERSVILLE, PA US",8/15/2018,81,65,71
USC00367938,"SELLERSVILLE, PA US",8/16/2018,87,67,70
USC00367938,"SELLERSVILLE, PA US",8/17/2018,88,69,73
USC00367938,"SELLERSVILLE, PA US",8/18/2018,90,71,72
USC00367938,"SELLERSVILLE, PA US",8/19/2018,84,67,68
